book_id,symbol,data_dir,hawkes_rates_file,fundamental_price_ticks,fundamental_volatility_bps_sqrt_second,fundamental_move_probability_per_second,fundamental_conditional_kurtosis,initial_best_bid_ticks,initial_best_ask_ticks,initial_best_bid_depth,initial_best_ask_depth,beta,basket_weight,market_maker_quote_quantity,target_spread_ticks,quote_improvement_probability,target_mean_bid_depth,target_mean_ask_depth,fundamental_log_variance_persistence,fundamental_log_variance_std,fundamental_order_flow_coupling
716,IVAC,data/empirical/pooled/pooled_five_2019_sessions_ivac,data/empirical/pooled/pooled_five_2019_sessions_ivac/hawkes_rates_ivac_pooled_five_2019_sessions.csv,70850.0,2.2702686279216269,0.0061797512714218562,32.845647633968568,63200,78500,100,100,0.23933333333333334,0.0,50,6,0.50063291139240507,185.45876923076924,410.09688034188031,0.94999999999999996,0.25,0.054854410483294959
717,JACK,data/empirical/pooled/pooled_five_2019_sessions_jack,data/empirical/pooled/pooled_five_2019_sessions_jack/hawkes_rates_jack_pooled_five_2019_sessions.csv,819800.0,1.4604663334494377,0.072661224838668312,81.556379394221494,778600,861000,600,37,3.5444444444444443,0.0,50,12,0.47396857869751097,141.5020341880342,147.17895726495726,0.94999999999999996,0.25,0.54198644623863046
718,JBHT,data/empirical/pooled/pooled_five_2019_sessions_jbht,data/empirical/pooled/pooled_five_2019_sessions_jbht/hawkes_rates_jbht_pooled_five_2019_sessions.csv,1089300.0,1.2007326486674088,0.14252745843839482,314.60088617890432,1028100,1150500,600,100,4.5817777777777779,0.0,50,8,0.41322580260316627,147.97839316239316,140.59676068376069,0.94999999999999996,0.11621735476962097,0
719,JBLU,data/empirical/pooled/pooled_five_2019_sessions_jblu,data/empirical/pooled/pooled_five_2019_sessions_jblu/hawkes_rates_jblu_pooled_five_2019_sessions.csv,199850.0,1.2685012484311091,0.027360143595880165,5.1942427603263299,195600,204100,2000,3700,0.84133333333333338,0.0,50,1,0.01680848190167477,2311.5137264957266,2184.3419230769232,0.94999999999999996,0.25,0.40263407090880049
720,JBSS,data/empirical/pooled/pooled_five_2019_sessions_jbss,data/empirical/pooled/pooled_five_2019_sessions_jbss/hawkes_rates_jbss_pooled_five_2019_sessions.csv,833350.0,1.8535842406086549,0.044018975169879057,71.307463615334029,786400,880300,100,14,3.9962222222222223,0.0,50,59,0.56232183230118937,138.24708547008547,130.49988034188033,0.94999999999999996,0.25,0.0096468091552598823
721,JCOM,data/empirical/pooled/pooled_five_2019_sessions_jcom,data/empirical/pooled/pooled_five_2019_sessions_jcom/hawkes_rates_jcom_pooled_five_2019_sessions.csv,980050.0,1.3699317919746288,0.098038377708449073,105.22118527346872,879000,1081100,100,100,3.9055555555555554,0.0,50,12,0.5569180504146074,114.78522222222223,95.663735042735041,0.94999999999999996,0.25,0.54198644623863046
722,JJSF,data/empirical/pooled/pooled_five_2019_sessions_jjsf,data/empirical/pooled/pooled_five_2019_sessions_jjsf/hawkes_rates_jjsf_pooled_five_2019_sessions.csv,1655950.0,3.8616287566985883,0.084747211419291424,744.15883036896105,1525500,1786400,100,5,8.4855555555555551,0.0,50,76,0.61683931889332888,107.04438461538462,93.241444444444454,0.94999999999999996,0.25,0.0096468091552598823
723,JKHY,data/empirical/pooled/pooled_five_2019_sessions_jkhy,data/empirical/pooled/pooled_five_2019_sessions_jkhy/hawkes_rates_jkhy_pooled_five_2019_sessions.csv,1458400.0,1.3002694186791979,0.10868840548741399,1645.6628442672929,1427300,1489500,5,23,6.0115555555555558,0.0,50,12,0.48483543640244131,92.190068376068368,105.77117948717948,0.94999999999999996,0.11621735476962097,0
724,JNCE,data/empirical/pooled/pooled_five_2019_sessions_jnce,data/empirical/pooled/pooled_five_2019_sessions_jnce/hawkes_rates_jnce_pooled_five_2019_sessions.csv,66150.0,4.0685895276916932,0.02049660241890679,46.119104276152626,65000,67300,1,152,0.21511111111111111,0.0,50,4,0.33231323132313234,206.54733333333334,207.6535982905983,0.94999999999999996,0.25,0.054854410483294959
725,JOUT,data/empirical/pooled/pooled_five_2019_sessions_jout,data/empirical/pooled/pooled_five_2019_sessions_jout/hawkes_rates_jout_pooled_five_2019_sessions.csv,763000.0,2.3074568667631841,0.019547843924954057,21.962150575987152,719700,806300,100,100,2.9604444444444447,0.0,50,61,0.49532107131332687,114.96431623931623,147.18060683760683,0.94999999999999996,0.25,0.0096468091552598823
726,JRVR,data/empirical/pooled/pooled_five_2019_sessions_jrvr,data/empirical/pooled/pooled_five_2019_sessions_jrvr/hawkes_rates_jrvr_pooled_five_2019_sessions.csv,436400.0,2.1157468710942822,0.045788281550493609,320.43984234269061,390900,481900,100,100,1.7415555555555555,0.0,50,8,0.45212253279135062,137.5194358974359,115.06599999999999,0.94999999999999996,0.25,0.42535994603367877
727,JYNT,data/empirical/pooled/pooled_five_2019_sessions_jynt,data/empirical/pooled/pooled_five_2019_sessions_jynt/hawkes_rates_jynt_pooled_five_2019_sessions.csv,162600.0,3.0715334972902975,0.015197230650882517,170.12317162606047,154400,170800,100,77,0.76133333333333331,0.0,50,10,0.38795251355708632,198.67341025641025,219.75066666666666,0.94999999999999996,0.25,0.42535994603367877
728,KALA,data/empirical/pooled/pooled_five_2019_sessions_kala,data/empirical/pooled/pooled_five_2019_sessions_kala/hawkes_rates_kala_pooled_five_2019_sessions.csv,62750.0,2.81384159533774,0.014359588016581906,22.074267519518926,62700,62800,100,500,0.23644444444444446,0.0,50,3,0.20846806790622474,410.16285470085467,455.57088888888882,0.94999999999999996,0.25,0.36419212403997098
729,KALU,data/empirical/pooled/pooled_five_2019_sessions_kalu,data/empirical/pooled/pooled_five_2019_sessions_kalu/hawkes_rates_kalu_pooled_five_2019_sessions.csv,1028050.0,2.4499906211710498,0.097029787597760583,175.18500549404055,960300,1095800,200,100,4.6100000000000003,0.0,50,32,0.65434845699912936,88.616418803418796,90.414025641025631,0.94999999999999996,0.25,0.54198644623863046
730,KALV,data/empirical/pooled/pooled_five_2019_sessions_kalv,data/empirical/pooled/pooled_five_2019_sessions_kalv/hawkes_rates_kalv_pooled_five_2019_sessions.csv,168450.0,4.1166355479779524,0.021983845463481345,50.113987859989223,159700,177200,17,100,0.7837777777777778,0.0,50,18,0.46008766104396331,205.00453846153846,168.53987179487177,0.94999999999999996,0.25,0.054854410483294959
731,KBAL,data/empirical/pooled/pooled_five_2019_sessions_kbal,data/empirical/pooled/pooled_five_2019_sessions_kbal/hawkes_rates_kbal_pooled_five_2019_sessions.csv,198800.0,2.109733684126053,0.020864139493140733,83.322187067313521,178400,219200,100,100,0.77866666666666662,0.0,50,5,0.44852302345786271,174.2899829059829,188.99417094017093,0.94999999999999996,0.25,0.42535994603367877
732,KE,data/empirical/pooled/pooled_five_2019_sessions_ke,data/empirical/pooled/pooled_five_2019_sessions_ke/hawkes_rates_ke_pooled_five_2019_sessions.csv,157800.0,3.0998354880506995,0.019923928373007393,278.22884730113122,148500,167100,100,65,0.70222222222222219,0.0,50,7,0.4276959186334594,199.58630769230768,147.03180341880343,0.94999999999999996,0.25,0.42535994603367877
733,KELYA,data/empirical/pooled/pooled_five_2019_sessions_kelya,data/empirical/pooled/pooled_five_2019_sessions_kelya/hawkes_rates_kelya_pooled_five_2019_sessions.csv,187500.0,2.5993151885733612,0.030266250694474122,316.07715755652976,169600,205400,63,100,1.022888888888889,0.0,50,7,0.3934113300492611,189.39352991452992,168.62717948717949,0.94999999999999996,0.25,0.42535994603367877
734,KFRC,data/empirical/pooled/pooled_five_2019_sessions_kfrc,data/empirical/pooled/pooled_five_2019_sessions_kfrc/hawkes_rates_kfrc_pooled_five_2019_sessions.csv,383650.0,3.3724353805920257,0.039514509167058419,675.43427269432846,348500,418800,100,100,1.693111111111111,0.0,50,14,0.54043067457701599,131.62472649572649,128.27542735042735,0.94999999999999996,0.25,0.42535994603367877
735,KIDS,data/empirical/pooled/pooled_five_2019_sessions_kids,data/empirical/pooled/pooled_five_2019_sessions_kids/hawkes_rates_kids_pooled_five_2019_sessions.csv,459500.0,3.6876071852645724,0.029385871191076541,45.438218021164474,419300,499700,100,100,1.74,0.0,50,46,0.52697095435684649,145.91270940170941,124.15373504273505,0.94999999999999996,0.25,0.0096468091552598823
736,KIN,data/empirical/pooled/pooled_five_2019_sessions_kin,data/empirical/pooled/pooled_five_2019_sessions_kin/hawkes_rates_kin_pooled_five_2019_sessions.csv,88200.0,3.0132630929319277,0.016761400059831615,36.051196989602836,85800,90600,100,124,0.38555555555555554,0.0,50,5,0.36695194206714943,351.3766068376068,199.54720512820512,0.94999999999999996,0.25,0.054854410483294959
737,KINS,data/empirical/pooled/pooled_five_2019_sessions_kins,data/empirical/pooled/pooled_five_2019_sessions_kins/hawkes_rates_kins_pooled_five_2019_sessions.csv,65800.0,2.7200470446147289,0.0061284670285054917,92.180075437323083,49600,82000,100,170,0.39955555555555555,0.0,50,8,0.36781096745430225,175.22864102564102,151.84058119658121,0.94999999999999996,0.25,0.054854410483294959
738,KIRK,data/empirical/pooled/pooled_five_2019_sessions_kirk,data/empirical/pooled/pooled_five_2019_sessions_kirk/hawkes_rates_kirk_pooled_five_2019_sessions.csv,12550.0,3.5277235841005243,0.015906662677892217,39.86215854817307,12000,13100,14,100,0.078,0.0,50,2,0.27472527472527475,670.46735042735042,463.01888034188033,0.94999999999999996,0.25,0.36419212403997098
739,KLAC,data/empirical/pooled/pooled_five_2019_sessions_klac,data/empirical/pooled/pooled_five_2019_sessions_klac/hawkes_rates_klac_pooled_five_2019_sessions.csv,1733400.0,1.4428149530497747,0.20048720030770548,100.64663826636621,1730000,1736800,100,50,6.1762222222222221,0.0,50,9,0.46544144472820137,144.28773504273505,137.52676923076922,0.94999999999999996,0.11621735476962097,0
740,KLIC,data/empirical/pooled/pooled_five_2019_sessions_klic,data/empirical/pooled/pooled_five_2019_sessions_klic/hawkes_rates_klic_pooled_five_2019_sessions.csv,282450.0,1.8551666862768996,0.050318389674772424,49.549683819990534,255900,309000,100,700,0.97799999999999998,0.0,50,3,0.28333988727225062,225.01757264957263,214.00859829059829,0.94999999999999996,0.25,0.31472892968491073
741,KLXE,data/empirical/pooled/pooled_five_2019_sessions_klxe,data/empirical/pooled/pooled_five_2019_sessions_klxe/hawkes_rates_klxe_pooled_five_2019_sessions.csv,40800.0,3.672324575203421,0.044924996794734814,65.919442611071133,38300,43300,1100,1100,0.62955555555555553,0.0,50,17,0.42174601137773216,265.38842735042738,178.52239316239314,0.94999999999999996,0.25,0.054854410483294959
742,KNDI,data/empirical/pooled/pooled_five_2019_sessions_kndi,data/empirical/pooled/pooled_five_2019_sessions_kndi/hawkes_rates_kndi_pooled_five_2019_sessions.csv,40650.0,2.7280270394388864,0.016154536518654644,16.014301204459141,38400,42900,100,2000,0.23533333333333334,0.0,50,3,0.30457052797478329,498.92128205128211,609.34452991452986,0.94999999999999996,0.25,0.36419212403997098
743,KNSA,data/empirical/pooled/pooled_five_2019_sessions_knsa,data/empirical/pooled/pooled_five_2019_sessions_knsa/hawkes_rates_knsa_pooled_five_2019_sessions.csv,149850.0,4.9419068586145016,0.029317492200521388,62.780768255059655,149800,149900,15,223,0.55933333333333335,0.0,50,14,0.42323320850928214,297.96899145299142,189.1927264957265,0.94999999999999996,0.25,0.054854410483294959
744,KNSL,data/empirical/pooled/pooled_five_2019_sessions_knsl,data/empirical/pooled/pooled_five_2019_sessions_knsl/hawkes_rates_knsl_pooled_five_2019_sessions.csv,1129200.0,2.4628016188425628,0.057139193982648828,68.282371410605393,1013400,1245000,100,100,3.9944444444444445,0.0,50,32,0.65905165208669969,100.94305982905982,100.10637606837606,0.94999999999999996,0.25,0.54198644623863046
745,KPTI,data/empirical/pooled/pooled_five_2019_sessions_kpti,data/empirical/pooled/pooled_five_2019_sessions_kpti/hawkes_rates_kpti_pooled_five_2019_sessions.csv,166700.0,3.6689962388862631,0.049908115731441514,33.833110714323865,155300,178100,1200,100,0.38088888888888889,0.0,50,2,0.18733760961351087,366.01629914529912,396.60900854700856,0.94999999999999996,0.25,0.42535994603367877
746,KRNY,data/empirical/pooled/pooled_five_2019_sessions_krny,data/empirical/pooled/pooled_five_2019_sessions_krny/hawkes_rates_krny_pooled_five_2019_sessions.csv,129850.0,1.1251055048430365,0.014940809436300698,85.301029547373091,116700,143000,100,100,0.59111111111111114,0.0,50,2,0.16431397450300395,359.18882905982906,350.99776923076922,0.94999999999999996,0.1222182091484173,0
747,KRYS,data/empirical/pooled/pooled_five_2019_sessions_krys,data/empirical/pooled/pooled_five_2019_sessions_krys/hawkes_rates_krys_pooled_five_2019_sessions.csv,549200.0,5.8943710470187654,0.045181418009316639,44.580917444918846,487700,610700,100,100,1.7795555555555556,0.0,50,56,0.62337986041874371,147.94935897435897,178.89788034188035,0.94999999999999996,0.25,0.0096468091552598823
748,KTOS,data/empirical/pooled/pooled_five_2019_sessions_ktos,data/empirical/pooled/pooled_five_2019_sessions_ktos/hawkes_rates_ktos_pooled_five_2019_sessions.csv,188050.0,1.9394556968340955,0.061122270182486428,35.583825853283194,184100,192000,100,35,0.80911111111111111,0.0,50,2,0.16220175805776477,325.55721367521363,280.87441025641021,0.94999999999999996,0.25,0.31472892968491073
749,KURA,data/empirical/pooled/pooled_five_2019_sessions_kura,data/empirical/pooled/pooled_five_2019_sessions_kura/hawkes_rates_kura_pooled_five_2019_sessions.csv,122650.0,3.4930986916069515,0.045283986495149364,111.21086949685733,112000,133300,100,100,0.68733333333333335,0.0,50,6,0.41227004512322113,186.72445299145301,124.19857264957265,0.94999999999999996,0.25,0.42535994603367877
750,KVHI,data/empirical/pooled/pooled_five_2019_sessions_kvhi,data/empirical/pooled/pooled_five_2019_sessions_kvhi/hawkes_rates_kvhi_pooled_five_2019_sessions.csv,115500.0,2.679794836088377,0.0057352878328133673,34.093713765542304,104100,126900,700,100,0.47244444444444444,0.0,50,15,0.31829963711767756,168.74658119658119,156.5497435897436,0.94999999999999996,0.25,0.054854410483294959
751,KZR,data/empirical/pooled/pooled_five_2019_sessions_kzr,data/empirical/pooled/pooled_five_2019_sessions_kzr/hawkes_rates_kzr_pooled_five_2019_sessions.csv,30750.0,5.3047768246110634,0.014761314586093425,53.228718944148682,28700,32800,100,100,0.26466666666666666,0.0,50,18,0.39688379138714563,230.12485470085471,196.64824786324786,0.94999999999999996,0.25,0.054854410483294959
752,LAKE,data/empirical/pooled/pooled_five_2019_sessions_lake,data/empirical/pooled/pooled_five_2019_sessions_lake/hawkes_rates_lake_pooled_five_2019_sessions.csv,137400.0,2.2673001736905771,0.00385486559254669,56.117689592491722,134900,139900,90,500,0.49133333333333334,0.0,50,12,0.49766355140186919,188.53594871794871,435.5702307692307,0.94999999999999996,0.25,0.42535994603367877
753,LAMR,data/empirical/pooled/pooled_five_2019_sessions_lamr,data/empirical/pooled/pooled_five_2019_sessions_lamr/hawkes_rates_lamr_pooled_five_2019_sessions.csv,920550.0,1.2429571421398924,0.063985640411983416,69.031990555150273,891100,950000,100,1,3.5939999999999999,0.0,50,11,0.48723136236973702,122.37523931623932,133.24125641025643,0.94999999999999996,0.25,0.54198644623863046
754,LANC,data/empirical/pooled/pooled_five_2019_sessions_lanc,data/empirical/pooled/pooled_five_2019_sessions_lanc/hawkes_rates_lanc_pooled_five_2019_sessions.csv,1646950.0,2.2665827657780664,0.11585110474806615,131.99668864137863,1567100,1726800,53,100,6.7366666666666664,0.0,50,38,0.66625670641498669,93.80445299145299,76.727401709401718,0.94999999999999996,0.25,0.54198644623863046
755,LAND,data/empirical/pooled/pooled_five_2019_sessions_land,data/empirical/pooled/pooled_five_2019_sessions_land/hawkes_rates_land_pooled_five_2019_sessions.csv,138100.0,0.8775832632536108,0.0098465746399418776,16.715566910308667,134500,141700,198,100,0.53111111111111109,0.0,50,3,0.27807118254879448,264.60553846153846,241.50337606837607,0.94999999999999996,0.1222182091484173,0
756,LASR,data/empirical/pooled/pooled_five_2019_sessions_lasr,data/empirical/pooled/pooled_five_2019_sessions_lasr/hawkes_rates_lasr_pooled_five_2019_sessions.csv,176950.0,3.1254582680306786,0.046437881960767556,51.256405687998601,170000,183900,1,37,0.86155555555555552,0.0,50,7,0.34313231776406899,236.76499145299144,193.62483760683762,0.94999999999999996,0.25,0.42535994603367877
757,LAUR,data/empirical/pooled/pooled_five_2019_sessions_laur,data/empirical/pooled/pooled_five_2019_sessions_laur/hawkes_rates_laur_pooled_five_2019_sessions.csv,215000.0,1.2057733111617772,0.024599341852215906,72.353336269002895,203600,226400,3,2000,0.70422222222222219,0.0,50,2,0.07723193965797516,581.30315384615392,630.27794871794868,0.94999999999999996,0.1222182091484173,0
758,LAWS,data/empirical/pooled/pooled_five_2019_sessions_laws,data/empirical/pooled/pooled_five_2019_sessions_laws/hawkes_rates_laws_pooled_five_2019_sessions.csv,503950.0,3.3204813001241762,0.0048378135817769988,29.507388336396307,446400,561500,100,100,1.8077777777777777,0.0,50,86,0.40225988700564974,248.70065811965816,5524.4393931623936,0.94999999999999996,0.25,0.0096468091552598823
759,LBAI,data/empirical/pooled/pooled_five_2019_sessions_lbai,data/empirical/pooled/pooled_five_2019_sessions_lbai/hawkes_rates_lbai_pooled_five_2019_sessions.csv,165950.0,2.0306510974889664,0.026317363989914098,64.355723644889949,151500,180400,800,100,0.69488888888888889,0.0,50,3,0.31750485646449383,178.01073504273504,194.37935042735043,0.94999999999999996,0.25,0.42535994603367877
760,LBC,data/empirical/pooled/pooled_five_2019_sessions_lbc,data/empirical/pooled/pooled_five_2019_sessions_lbc/hawkes_rates_lbc_pooled_five_2019_sessions.csv,97950.0,1.96399192911869,0.006410530364545493,71.240207787816544,83800,112100,100,100,0.47733333333333333,0.0,50,8,0.39159503342884433,176.1017264957265,173.50644444444444,0.94999999999999996,0.25,0.42535994603367877
761,LBRDA,data/empirical/pooled/pooled_five_2019_sessions_lbrda,data/empirical/pooled/pooled_five_2019_sessions_lbrda/hawkes_rates_lbrda_pooled_five_2019_sessions.csv,1269050.0,1.7396006916540963,0.13482627462712082,1227.2006491621687,1230000,1308100,100,100,4.293333333333333,0.0,50,17,0.74320026393929395,139.07331623931626,114.81593162393162,0.94999999999999996,0.11621735476962097,0
762,LBRDK,data/empirical/pooled/pooled_five_2019_sessions_lbrdk,data/empirical/pooled/pooled_five_2019_sessions_lbrdk/hawkes_rates_lbrdk_pooled_five_2019_sessions.csv,1267500.0,1.5069823470439179,0.13598871746655841,1642.9942468331933,1197600,1337400,100,500,4.644222222222222,0.0,50,7,0.5049362006379936,151.26579487179487,181.89194017094016,0.94999999999999996,0.11621735476962097,0
763,LCNB,data/empirical/pooled/pooled_five_2019_sessions_lcnb,data/empirical/pooled/pooled_five_2019_sessions_lcnb/hawkes_rates_lcnb_pooled_five_2019_sessions.csv,164850.0,1.4781012740913413,0.0034274969015769901,30.527885996507131,143100,186600,100,100,0.77333333333333332,0.0,50,23,0.29595015576323985,196.15292307692306,1043.772905982906,0.94999999999999996,0.25,0.42535994603367877
764,LE,data/empirical/pooled/pooled_five_2019_sessions_le,data/empirical/pooled/pooled_five_2019_sessions_le/hawkes_rates_le_pooled_five_2019_sessions.csv,127700.0,3.1058988713815201,0.034001453053549298,317.49999757359024,118100,137300,100,100,0.67600000000000005,0.0,50,5,0.38076816800221058,194.20888888888891,172.81263247863248,0.94999999999999996,0.25,0.42535994603367877
765,LECO,data/empirical/pooled/pooled_five_2019_sessions_leco,data/empirical/pooled/pooled_five_2019_sessions_leco/hawkes_rates_leco_pooled_five_2019_sessions.csv,926400.0,2.4699935287191503,0.098876020342749699,825.26632017526219,836500,1016300,400,100,3.9100000000000001,0.0,50,15,0.54169801280757446,121.33778632478634,132.27664102564103,0.94999999999999996,0.25,0.54198644623863046
766,LEGH,data/empirical/pooled/pooled_five_2019_sessions_legh,data/empirical/pooled/pooled_five_2019_sessions_legh/hawkes_rates_legh_pooled_five_2019_sessions.csv,155300.0,4.4006670683354363,0.021975298089661952,73.806062537779397,144200,166400,20,100,0.62622222222222224,0.0,50,23,0.42992946948788713,208.46867521367523,201.52956410256411,0.94999999999999996,0.25,0.054854410483294959
767,LFUS,data/empirical/pooled/pooled_five_2019_sessions_lfus,data/empirical/pooled/pooled_five_2019_sessions_lfus/hawkes_rates_lfus_pooled_five_2019_sessions.csv,1904800.0,3.1796225341672848,0.10309842300953032,91.794620453955901,1770100,2039500,10,100,7.8791111111111114,0.0,50,56,0.61523797002366554,103.76661538461538,96.771777777777771,0.94999999999999996,0.25,0.54198644623863046
768,LFVN,data/empirical/pooled/pooled_five_2019_sessions_lfvn,data/empirical/pooled/pooled_five_2019_sessions_lfvn/hawkes_rates_lfvn_pooled_five_2019_sessions.csv,172350.0,2.9201147841627342,0.022077866575494678,36.860931570491147,167900,176800,351,100,0.65244444444444449,0.0,50,10,0.54713169943441964,212.58321367521367,169.87205128205127,0.94999999999999996,0.25,0.42535994603367877
769,LGIH,data/empirical/pooled/pooled_five_2019_sessions_lgih,data/empirical/pooled/pooled_five_2019_sessions_lgih/hawkes_rates_lgih_pooled_five_2019_sessions.csv,796100.0,2.8466939248994749,0.12163767682379589,65.457150549888468,762200,830000,100,30,3.0262222222222221,0.0,50,19,0.61362130005334714,123.03345299145299,110.4725299145299,0.94999999999999996,0.25,0.54198644623863046
770,LGND,data/empirical/pooled/pooled_five_2019_sessions_lgnd,data/empirical/pooled/pooled_five_2019_sessions_lgnd/hawkes_rates_lgnd_pooled_five_2019_sessions.csv,915650.0,3.0959593495468183,0.1160904312150092,49.915280195988153,885000,946300,1,500,4.9279999999999999,0.0,50,28,0.62567074479502038,101.32274358974358,97.967581196581193,0.94999999999999996,0.25,0.54198644623863046
771,LHCG,data/empirical/pooled/pooled_five_2019_sessions_lhcg,data/empirical/pooled/pooled_five_2019_sessions_lhcg/hawkes_rates_lhcg_pooled_five_2019_sessions.csv,1473400.0,1.8606023151080227,0.084054874139920507,66.240883059289089,1430800,1516000,500,43,5.3111111111111109,0.0,50,27,0.58078199926226481,103.77723076923078,111.0798888888889,0.94999999999999996,0.25,0.54198644623863046
772,LILA,data/empirical/pooled/pooled_five_2019_sessions_lila,data/empirical/pooled/pooled_five_2019_sessions_lila/hawkes_rates_lila_pooled_five_2019_sessions.csv,174050.0,1.3966052237356643,0.034206590025214756,126.00982303746741,159600,188500,1000,1000,0.82733333333333337,0.0,50,3,0.28615198034021638,452.09041025641028,301.64570085470086,0.94999999999999996,0.1222182091484173,0
773,LILAK,data/empirical/pooled/pooled_five_2019_sessions_lilak,data/empirical/pooled/pooled_five_2019_sessions_lilak/hawkes_rates_lilak_pooled_five_2019_sessions.csv,175000.0,1.7716169771867625,0.038249497841788112,42.288633702033287,159400,190600,1100,100,0.82133333333333336,0.0,50,2,0.22786182308730005,323.40737606837604,340.02781196581196,0.94999999999999996,0.25,0.31472892968491073
774,LIND,data/empirical/pooled/pooled_five_2019_sessions_lind,data/empirical/pooled/pooled_five_2019_sessions_lind/hawkes_rates_lind_pooled_five_2019_sessions.csv,183100.0,3.8362510958935312,0.02421471003034318,245.88660618344872,173400,192800,199,100,0.67888888888888888,0.0,50,6,0.33733343723213588,234.50077777777778,266.57697435897433,0.94999999999999996,0.25,0.054854410483294959
775,LITE,data/empirical/pooled/pooled_five_2019_sessions_lite,data/empirical/pooled/pooled_five_2019_sessions_lite/hawkes_rates_lite_pooled_five_2019_sessions.csv,768500.0,1.9910105211761657,0.13787768708064446,58.934845182141437,766200,770800,861,8,2.5411111111111113,0.0,50,5,0.4024444031756349,182.52488034188033,170.10226495726496,0.94999999999999996,0.25,0.31472892968491073
776,LIVX,data/empirical/pooled/pooled_five_2019_sessions_livx,data/empirical/pooled/pooled_five_2019_sessions_livx/hawkes_rates_livx_pooled_five_2019_sessions.csv,14350.0,5.7613016321556216,0.0081285525022436848,54.09731193266316,13400,15300,1,100,0.11777777777777777,0.0,50,7,0.31523425380080672,302.16417948717947,508.88618803418802,0.94999999999999996,0.25,0.36419212403997098
777,LJPC,data/empirical/pooled/pooled_five_2019_sessions_ljpc,data/empirical/pooled/pooled_five_2019_sessions_ljpc/hawkes_rates_ljpc_pooled_five_2019_sessions.csv,68400.0,3.8798866010640287,0.026137869139706827,42.483665010706225,68000,68800,134,800,0.29444444444444445,0.0,50,3,0.20544811067815394,453.21957264957263,540.79971794871801,0.94999999999999996,0.25,0.36419212403997098
778,LKFN,data/empirical/pooled/pooled_five_2019_sessions_lkfn,data/empirical/pooled/pooled_five_2019_sessions_lkfn/hawkes_rates_lkfn_pooled_five_2019_sessions.csv,480150.0,2.7006062235168748,0.041454763024060856,366.47162616447946,480100,480200,4,75,2.0453333333333332,0.0,50,14,0.63309648851817524,145.51284615384617,128.36262393162392,0.94999999999999996,0.25,0.54198644623863046
779,LKQ,data/empirical/pooled/pooled_five_2019_sessions_lkq,data/empirical/pooled/pooled_five_2019_sessions_lkq/hawkes_rates_lkq_pooled_five_2019_sessions.csv,338850.0,1.2090804288340109,0.049087567844779689,46.413442255857625,311200,366500,100,100,1.2635555555555555,0.0,50,1,0.049843668445349834,704.47630769230773,721.8056923076922,0.94999999999999996,0.25,0.40263407090880049
780,LLNW,data/empirical/pooled/pooled_five_2019_sessions_llnw,data/empirical/pooled/pooled_five_2019_sessions_llnw/hawkes_rates_llnw_pooled_five_2019_sessions.csv,56000.0,2.2012062114504483,0.0056156245993418518,4.8478433946270538,55000,57000,3,100,0.13577777777777778,0.0,50,1,0.036364266648178323,1636.3902991452992,1767.9157435897437,0.94999999999999996,0.25,0.14684855564149249
781,LMAT,data/empirical/pooled/pooled_five_2019_sessions_lmat,data/empirical/pooled/pooled_five_2019_sessions_lmat/hawkes_rates_lmat_pooled_five_2019_sessions.csv,342800.0,2.1447385297080812,0.030078208470447454,74.034204605541859,330200,355400,50,42,1.4662222222222223,0.0,50,13,0.52367950287166931,130.9717264957265,144.43342735042734,0.94999999999999996,0.25,0.42535994603367877
782,LMNR,data/empirical/pooled/pooled_five_2019_sessions_lmnr,data/empirical/pooled/pooled_five_2019_sessions_lmnr/hawkes_rates_lmnr_pooled_five_2019_sessions.csv,199100.0,2.6393711847770893,0.019436728065301938,243.35462785693196,178100,220100,100,100,0.87777777777777777,0.0,50,11,0.47069669432371919,163.25817948717949,120.1257094017094,0.94999999999999996,0.25,0.42535994603367877
783,LMNX,data/empirical/pooled/pooled_five_2019_sessions_lmnx,data/empirical/pooled/pooled_five_2019_sessions_lmnx/hawkes_rates_lmnx_pooled_five_2019_sessions.csv,222300.0,2.0236108784962878,0.05366896021197487,54.600288630861925,204600,240000,100,1,0.96666666666666667,0.0,50,5,0.38223245420997393,148.65551282051283,155.00764102564102,0.94999999999999996,0.25,0.42535994603367877
784,LNDC,data/empirical/pooled/pooled_five_2019_sessions_lndc,data/empirical/pooled/pooled_five_2019_sessions_lndc/hawkes_rates_lndc_pooled_five_2019_sessions.csv,116500.0,2.2087239342758522,0.020676097269114065,55.787264884811961,113000,120000,38,1,0.52533333333333332,0.0,50,5,0.34412914870149403,236.02505128205127,191.0674188034188,0.94999999999999996,0.25,0.42535994603367877
785,LNT,data/empirical/pooled/pooled_five_2019_sessions_lnt,data/empirical/pooled/pooled_five_2019_sessions_lnt/hawkes_rates_lnt_pooled_five_2019_sessions.csv,596500.0,0.89562586540812583,0.099046967819137577,21.700494616978908,580000,613000,40,1200,2.1564444444444444,0.0,50,1,0.10758294410852433,348.313547008547,370.38745299145296,0.94999999999999996,0.25,0.40263407090880049
786,LNTH,data/empirical/pooled/pooled_five_2019_sessions_lnth,data/empirical/pooled/pooled_five_2019_sessions_lnth/hawkes_rates_lnth_pooled_five_2019_sessions.csv,181500.0,2.4584292168340092,0.058404205307919142,51.92537211436585,168000,195000,800,2,0.91222222222222227,0.0,50,5,0.38108281857059007,181.1815641025641,187.00857264957264,0.94999999999999996,0.25,0.42535994603367877
